Order_ID,Product_Name,Category,Timestamp,Location,Quantity,Price,Weather,Is_Promo
7075,Chicken Burger,Fast Food,2024-08-03 04:27:01.335111260,Bangalore,2,283,Clear,False
7076,Ice Cream,Dessert,2024-08-03 05:10:49.554129512,Hyderabad,2,94,Clear,False
7077,Chicken Burger,Fast Food,2024-08-03 05:54:37.773147764,Mumbai,2,169,Clear,False
7078,Idli,Breakfast,2024-08-03 06:38:25.992166016,Bangalore,2,99,Clear,False
7079,Masala Dosa,Breakfast,2024-08-03 07:22:14.211184264,Mumbai,5,174,Clear,True
7080,Idli,Breakfast,2024-08-03 08:06:02.430202516,Delhi,4,197,Clear,False
7081,Masala Dosa,Breakfast,2024-08-03 08:49:50.649220768,Hyderabad,2,363,Clear,False
7082,Lassi,Beverage,2024-08-03 09:33:38.868239020,Hyderabad,5,198,Clear,True
7083,Idli,Breakfast,2024-08-03 10:17:27.087257272,Chennai,3,254,Clear,False
7084,Masala Dosa,Breakfast,2024-08-03 11:01:15.306275524,Delhi,3,228,Clear,True
7085,Lassi,Beverage,2024-08-03 11:45:03.525293776,Bangalore,2,139,Clear,False
7086,Chicken Biryani,Main Course,2024-08-03 12:28:51.744312028,Mumbai,4,160,Clear,False
7087,Paneer Butter Masala,Main Course,2024-08-03 13:12:39.963330276,Mumbai,4,87,Clear,False
7088,Chicken Biryani,Main Course,2024-08-03 13:56:28.182348528,Delhi,5,366,Rain,False
7089,Chicken Biryani,Main Course,2024-08-03 14:40:16.401366780,Mumbai,2,375,Clear,False
7090,Veg Biryani,Main Course,2024-08-03 15:24:04.620385032,Hyderabad,2,339,Clear,False
7091,Ice Cream,Dessert,2024-08-03 16:07:52.839403284,Delhi,4,84,Clear,False
7092,Cold Coffee,Beverage,2024-08-03 16:51:41.058421536,Delhi,2,144,Clear,False
7093,Chicken Biryani,Main Course,2024-08-03 17:35:29.277439788,Delhi,4,127,Clear,False
7094,Veg Burger,Fast Food,2024-08-03 18:19:17.496458040,Bangalore,4,305,Clear,False
7095,Veg Burger,Fast Food,2024-08-03 19:03:05.715476288,Bangalore,3,322,Clear,False
7096,Veg Burger,Fast Food,2024-08-03 19:46:53.934494540,Bangalore,4,108,Clear,False
7097,Pizza Margherita,Fast Food,2024-08-03 20:30:42.153512792,Mumbai,4,274,Clear,False
7098,Pizza Margherita,Fast Food,2024-08-03 21:14:30.372531044,Mumbai,4,209,Clear,False
7099,Chicken Burger,Fast Food,2024-08-03 21:58:18.591549296,Bangalore,4,389,Rain,False
7100,Veg Burger,Fast Food,2024-08-03 22:42:06.810567548,Mumbai,3,380,Clear,False
7101,Masala Dosa,Breakfast,2024-08-03 23:25:55.029585800,Bangalore,3,155,Clear,False
7102,Pizza Margherita,Fast Food,2024-08-04 00:09:43.248604052,Chennai,4,219,Clear,False
7103,Chicken Burger,Fast Food,2024-08-04 00:53:31.467622304,Mumbai,5,235,Rain,False
7104,Lassi,Beverage,2024-08-04 01:37:19.686640552,Mumbai,2,198,Clear,False
7105,Pepperoni Pizza,Fast Food,2024-08-04 02:21:07.905658804,Hyderabad,4,346,Clear,False
7106,Masala Dosa,Breakfast,2024-08-04 03:04:56.124677056,Hyderabad,2,247,Clear,False
7107,Chicken Burger,Fast Food,2024-08-04 03:48:44.343695308,Delhi,6,143,Rain,False
7108,Pasta Alfredo,Main Course,2024-08-04 04:32:32.562713560,Chennai,3,309,Clear,False
7109,Pizza Margherita,Fast Food,2024-08-04 05:16:20.781731812,Delhi,3,107,Clear,False
7110,Paneer Butter Masala,Main Course,2024-08-04 06:00:09.000750064,Mumbai,6,306,Rain,False
7111,Cold Coffee,Beverage,2024-08-04 06:43:57.219768316,Chennai,2,345,Clear,False
7112,Idli,Breakfast,2024-08-04 07:27:45.438786564,Mumbai,3,172,Clear,False
7113,Masala Dosa,Breakfast,2024-08-04 08:11:33.657804816,Hyderabad,4,180,Clear,True
7114,Idli,Breakfast,2024-08-04 08:55:21.876823068,Hyderabad,2,157,Clear,False
7115,Masala Dosa,Breakfast,2024-08-04 09:39:10.095841320,Bangalore,3,315,Clear,False
7116,Idli,Breakfast,2024-08-04 10:22:58.314859572,Bangalore,3,267,Clear,False
7117,Idli,Breakfast,2024-08-04 11:06:46.533877824,Hyderabad,4,173,Rain,False
7118,Masala Dosa,Breakfast,2024-08-04 11:50:34.752896076,Delhi,3,222,Clear,False
7119,Chicken Biryani,Main Course,2024-08-04 12:34:22.971914328,Chennai,4,365,Clear,False
7120,Chicken Biryani,Main Course,2024-08-04 13:18:11.190932576,Hyderabad,6,209,Rain,False
7121,Chicken Biryani,Main Course,2024-08-04 14:01:59.409950828,Delhi,7,258,Rain,True
7122,Paneer Butter Masala,Main Course,2024-08-04 14:45:47.628969080,Delhi,2,218,Clear,False
7123,Chicken Biryani,Main Course,2024-08-04 15:29:35.847987332,Mumbai,2,273,Clear,False
7124,Ice Cream,Dessert,2024-08-04 16:13:24.067005584,Delhi,3,271,Clear,True
7125,Idli,Breakfast,2024-08-04 16:57:12.286023836,Mumbai,2,349,Clear,False
7126,Chicken Biryani,Main Course,2024-08-04 17:41:00.505042088,Chennai,3,389,Clear,False
7127,Chicken Burger,Fast Food,2024-08-04 18:24:48.724060340,Hyderabad,3,347,Clear,False
7128,Pepperoni Pizza,Fast Food,2024-08-04 19:08:36.943078592,Mumbai,5,216,Clear,True
7129,Chicken Burger,Fast Food,2024-08-04 19:52:25.162096840,Bangalore,4,309,Clear,False
7130,Pepperoni Pizza,Fast Food,2024-08-04 20:36:13.381115092,Hyderabad,4,126,Clear,False
7131,Pepperoni Pizza,Fast Food,2024-08-04 21:20:01.600133344,Bangalore,6,101,Rain,True
7132,Pizza Margherita,Fast Food,2024-08-04 22:03:49.819151596,Chennai,3,208,Clear,True
7133,Chicken Biryani,Main Course,2024-08-04 22:47:38.038169848,Mumbai,3,305,Clear,False
7134,Masala Dosa,Breakfast,2024-08-04 23:31:26.257188100,Bangalore,3,260,Clear,False
7135,Chicken Burger,Fast Food,2024-08-05 00:15:14.476206352,Mumbai,2,172,Clear,False
7136,Idli,Breakfast,2024-08-05 00:59:02.695224604,Chennai,2,119,Clear,True
7137,Lassi,Beverage,2024-08-05 01:42:50.914242852,Bangalore,3,126,Clear,False
7138,Pasta Alfredo,Main Course,2024-08-05 02:26:39.133261104,Mumbai,4,317,Rain,False
7139,Veg Biryani,Main Course,2024-08-05 03:10:27.352279356,Bangalore,3,349,Clear,False
7140,Ice Cream,Dessert,2024-08-05 03:54:15.571297608,Delhi,3,130,Clear,False
7141,Idli,Breakfast,2024-08-05 04:38:03.790315860,Hyderabad,1,345,Clear,False
7142,Lassi,Beverage,2024-08-05 05:21:52.009334112,Bangalore,5,377,Rain,False
7143,Veg Burger,Fast Food,2024-08-05 06:05:40.228352364,Hyderabad,2,162,Clear,True
7144,Masala Dosa,Breakfast,2024-08-05 06:49:28.447370616,Delhi,4,315,Rain,False
7145,Lassi,Beverage,2024-08-05 07:33:16.666388864,Delhi,4,94,Rain,False
7146,Masala Dosa,Breakfast,2024-08-05 08:17:04.885407116,Chennai,2,234,Clear,False
7147,Lassi,Beverage,2024-08-05 09:00:53.104425368,Delhi,3,287,Clear,True
7148,Masala Dosa,Breakfast,2024-08-05 09:44:41.323443620,Bangalore,2,179,Clear,False
7149,Lassi,Beverage,2024-08-05 10:28:29.542461872,Bangalore,2,128,Clear,False
7150,Idli,Breakfast,2024-08-05 11:12:17.761480124,Mumbai,2,205,Clear,True
7151,Masala Dosa,Breakfast,2024-08-05 11:56:05.980498376,Bangalore,3,294,Clear,True
7152,Chicken Biryani,Main Course,2024-08-05 12:39:54.199516628,Hyderabad,1,294,Clear,False
7153,Veg Biryani,Main Course,2024-08-05 13:23:42.418534880,Delhi,2,185,Clear,False
7154,Chicken Biryani,Main Course,2024-08-05 14:07:30.637553128,Chennai,1,320,Clear,False
7155,Veg Biryani,Main Course,2024-08-05 14:51:18.856571380,Bangalore,3,231,Clear,False
7156,Veg Biryani,Main Course,2024-08-05 15:35:07.075589632,Bangalore,2,228,Clear,False
7157,Idli,Breakfast,2024-08-05 16:18:55.294607884,Chennai,1,192,Clear,False
7158,Veg Burger,Fast Food,2024-08-05 17:02:43.513626136,Delhi,3,174,Clear,False
7159,Chicken Burger,Fast Food,2024-08-05 17:46:31.732644388,Chennai,2,175,Clear,False
7160,Veg Burger,Fast Food,2024-08-05 18:30:19.951662640,Mumbai,1,397,Clear,False
7161,Pizza Margherita,Fast Food,2024-08-05 19:14:08.170680892,Bangalore,3,319,Clear,False
7162,Pepperoni Pizza,Fast Food,2024-08-05 19:57:56.389699140,Mumbai,3,95,Rain,False
7163,Veg Burger,Fast Food,2024-08-05 20:41:44.608717392,Delhi,1,88,Clear,False
7164,Pizza Margherita,Fast Food,2024-08-05 21:25:32.827735644,Mumbai,3,249,Rain,False
7165,Chicken Biryani,Main Course,2024-08-05 22:09:21.046753896,Chennai,1,374,Clear,False
7166,Pepperoni Pizza,Fast Food,2024-08-05 22:53:09.265772148,Chennai,1,339,Clear,False
7167,Veg Burger,Fast Food,2024-08-05 23:36:57.484790400,Mumbai,2,133,Clear,False
7168,Cold Coffee,Beverage,2024-08-06 00:20:45.703808652,Hyderabad,1,228,Clear,False
7169,Chocolate Cake,Dessert,2024-08-06 01:04:33.922826904,Chennai,4,239,Clear,True
7170,Chicken Biryani,Main Course,2024-08-06 01:48:22.141845156,Bangalore,1,305,Clear,False
7171,Chocolate Cake,Dessert,2024-08-06 02:32:10.360863404,Hyderabad,3,301,Clear,False
7172,Chicken Burger,Fast Food,2024-08-06 03:15:58.579881656,Bangalore,1,304,Clear,False
7173,Pasta Alfredo,Main Course,2024-08-06 03:59:46.798899908,Hyderabad,3,372,Rain,False
7174,Paneer Butter Masala,Main Course,2024-08-06 04:43:35.017918160,Delhi,4,132,Clear,True
7175,Idli,Breakfast,2024-08-06 05:27:23.236936412,Delhi,3,369,Rain,False
7176,Chocolate Cake,Dessert,2024-08-06 06:11:11.455954664,Bangalore,2,327,Clear,True
7177,Chicken Burger,Fast Food,2024-08-06 06:54:59.674972916,Hyderabad,4,209,Clear,True
7178,Masala Dosa,Breakfast,2024-08-06 07:38:47.893991168,Mumbai,2,188,Clear,False
7179,Masala Dosa,Breakfast,2024-08-06 08:22:36.113009416,Delhi,3,280,Clear,False
7180,Masala Dosa,Breakfast,2024-08-06 09:06:24.332027668,Bangalore,2,107,Clear,False
7181,Lassi,Beverage,2024-08-06 09:50:12.551045920,Hyderabad,1,207,Clear,False
7182,Idli,Breakfast,2024-08-06 10:34:00.770064172,Chennai,2,393,Clear,False
7183,Lassi,Beverage,2024-08-06 11:17:48.989082424,Chennai,2,96,Clear,False
7184,Paneer Butter Masala,Main Course,2024-08-06 12:01:37.208100676,Mumbai,3,140,Clear,False
7185,Veg Biryani,Main Course,2024-08-06 12:45:25.427118928,Delhi,2,396,Clear,False
7186,Veg Biryani,Main Course,2024-08-06 13:29:13.646137180,Bangalore,4,298,Rain,True
7187,Chicken Biryani,Main Course,2024-08-06 14:13:01.865155428,Hyderabad,1,234,Clear,False
7188,Paneer Butter Masala,Main Course,2024-08-06 14:56:50.084173680,Bangalore,3,100,Clear,False
7189,Chicken Biryani,Main Course,2024-08-06 15:40:38.303191932,Mumbai,2,238,Clear,True
7190,Veg Burger,Fast Food,2024-08-06 16:24:26.522210184,Hyderabad,1,149,Clear,False
7191,Pepperoni Pizza,Fast Food,2024-08-06 17:08:14.741228436,Mumbai,3,364,Clear,False
7192,Pizza Margherita,Fast Food,2024-08-06 17:52:02.960246688,Bangalore,2,108,Clear,True
7193,Veg Burger,Fast Food,2024-08-06 18:35:51.179264940,Hyderabad,1,108,Clear,False
7194,Veg Burger,Fast Food,2024-08-06 19:19:39.398283192,Hyderabad,3,79,Rain,True
7195,Chicken Burger,Fast Food,2024-08-06 20:03:27.617301444,Bangalore,1,231,Clear,False
7196,Chicken Burger,Fast Food,2024-08-06 20:47:15.836319692,Delhi,3,157,Rain,False
7197,Pepperoni Pizza,Fast Food,2024-08-06 21:31:04.055337944,Hyderabad,3,385,Clear,False
7198,Pizza Margherita,Fast Food,2024-08-06 22:14:52.274356196,Hyderabad,3,177,Clear,False
7199,Chicken Biryani,Main Course,2024-08-06 22:58:40.493374448,Chennai,1,242,Clear,False
7200,Pasta Alfredo,Main Course,2024-08-06 23:42:28.712392700,Hyderabad,3,349,Clear,False
7201,Cold Coffee,Beverage,2024-08-07 00:26:16.931410952,Bangalore,2,194,Clear,False
7202,Ice Cream,Dessert,2024-08-07 01:10:05.150429204,Delhi,4,108,Rain,False
7203,Veg Biryani,Main Course,2024-08-07 01:53:53.369447456,Mumbai,1,268,Clear,False
7204,Lassi,Beverage,2024-08-07 02:37:41.588465704,Delhi,1,148,Clear,False
7205,Pizza Margherita,Fast Food,2024-08-07 03:21:29.807483956,Mumbai,1,371,Clear,False
7206,Veg Burger,Fast Food,2024-08-07 04:05:18.026502208,Hyderabad,2,234,Clear,False
7207,Idli,Breakfast,2024-08-07 04:49:06.245520460,Mumbai,1,147,Clear,False
7208,Chicken Burger,Fast Food,2024-08-07 05:32:54.464538712,Bangalore,3,264,Rain,False
7209,Veg Biryani,Main Course,2024-08-07 06:16:42.683556964,Hyderabad,3,249,Rain,False
7210,Masala Dosa,Breakfast,2024-08-07 07:00:30.902575216,Hyderabad,2,371,Clear,False
7211,Masala Dosa,Breakfast,2024-08-07 07:44:19.121593468,Chennai,3,388,Clear,False
7212,Lassi,Beverage,2024-08-07 08:28:07.340611716,Chennai,4,151,Rain,False
7213,Masala Dosa,Breakfast,2024-08-07 09:11:55.559629968,Bangalore,4,163,Clear,True
7214,Idli,Breakfast,2024-08-07 09:55:43.778648220,Delhi,1,394,Clear,False
7215,Masala Dosa,Breakfast,2024-08-07 10:39:31.997666472,Hyderabad,1,319,Clear,False
7216,Idli,Breakfast,2024-08-07 11:23:20.216684724,Hyderabad,1,233,Clear,False
7217,Chicken Biryani,Main Course,2024-08-07 12:07:08.435702976,Chennai,3,249,Clear,True
7218,Veg Biryani,Main Course,2024-08-07 12:50:56.654721228,Bangalore,2,108,Clear,False
7219,Paneer Butter Masala,Main Course,2024-08-07 13:34:44.873739480,Chennai,4,273,Rain,False
7220,Veg Biryani,Main Course,2024-08-07 14:18:33.092757732,Bangalore,1,307,Clear,False
7221,Chicken Biryani,Main Course,2024-08-07 15:02:21.311775980,Bangalore,1,213,Clear,False
7222,Pasta Alfredo,Main Course,2024-08-07 15:46:09.530794232,Hyderabad,2,164,Clear,False
7223,Lassi,Beverage,2024-08-07 16:29:57.749812484,Bangalore,2,211,Clear,False
7224,Paneer Butter Masala,Main Course,2024-08-07 17:13:45.968830736,Hyderabad,3,379,Clear,False
7225,Veg Biryani,Main Course,2024-08-07 17:57:34.187848988,Mumbai,2,190,Clear,False
7226,Pizza Margherita,Fast Food,2024-08-07 18:41:22.406867240,Chennai,1,139,Clear,False
7227,Chicken Burger,Fast Food,2024-08-07 19:25:10.625885492,Chennai,1,306,Clear,False
7228,Chicken Biryani,Main Course,2024-08-07 20:08:58.844903744,Hyderabad,3,158,Clear,False
7229,Pepperoni Pizza,Fast Food,2024-08-07 20:52:47.063921992,Chennai,1,261,Clear,False
7230,Chicken Biryani,Main Course,2024-08-07 21:36:35.282940244,Chennai,2,237,Clear,False
7231,Chicken Biryani,Main Course,2024-08-07 22:20:23.501958496,Mumbai,2,294,Rain,False
7232,Pepperoni Pizza,Fast Food,2024-08-07 23:04:11.720976748,Hyderabad,4,324,Rain,True
7233,Lassi,Beverage,2024-08-07 23:47:59.939995000,Delhi,2,249,Rain,False
7234,Veg Burger,Fast Food,2024-08-08 00:31:48.159013252,Bangalore,4,363,Rain,False
7235,Pizza Margherita,Fast Food,2024-08-08 01:15:36.378031504,Hyderabad,2,231,Clear,False
7236,Chicken Burger,Fast Food,2024-08-08 01:59:24.597049756,Bangalore,2,194,Clear,False
7237,Pizza Margherita,Fast Food,2024-08-08 02:43:12.816068004,Bangalore,2,231,Clear,True
7238,Chicken Biryani,Main Course,2024-08-08 03:27:01.035086256,Bangalore,3,310,Clear,False
7239,Chicken Burger,Fast Food,2024-08-08 04:10:49.254104508,Bangalore,2,314,Clear,False
7240,Veg Burger,Fast Food,2024-08-08 04:54:37.473122760,Chennai,1,308,Clear,False
7241,Veg Burger,Fast Food,2024-08-08 05:38:25.692141012,Bangalore,1,344,Clear,False
7242,Ice Cream,Dessert,2024-08-08 06:22:13.911159264,Chennai,3,326,Clear,False
7243,Lassi,Beverage,2024-08-08 07:06:02.130177516,Bangalore,3,95,Clear,False
7244,Idli,Breakfast,2024-08-08 07:49:50.349195768,Chennai,3,147,Clear,False
7245,Lassi,Beverage,2024-08-08 08:33:38.568214020,Hyderabad,2,181,Clear,False
7246,Masala Dosa,Breakfast,2024-08-08 09:17:26.787232268,Hyderabad,3,267,Clear,False
7247,Idli,Breakfast,2024-08-08 10:01:15.006250520,Chennai,4,325,Rain,False
7248,Lassi,Beverage,2024-08-08 10:45:03.225268772,Chennai,2,217,Clear,False
7249,Masala Dosa,Breakfast,2024-08-08 11:28:51.444287024,Delhi,2,268,Rain,False
7250,Paneer Butter Masala,Main Course,2024-08-08 12:12:39.663305276,Chennai,2,337,Clear,False
7251,Chicken Biryani,Main Course,2024-08-08 12:56:27.882323528,Mumbai,2,102,Clear,False
7252,Pasta Alfredo,Main Course,2024-08-08 13:40:16.101341780,Mumbai,3,275,Rain,False
7253,Paneer Butter Masala,Main Course,2024-08-08 14:24:04.320360032,Delhi,2,387,Clear,False
7254,Pasta Alfredo,Main Course,2024-08-08 15:07:52.539378280,Mumbai,4,232,Clear,True
7255,Chicken Biryani,Main Course,2024-08-08 15:51:40.758396532,Hyderabad,2,128,Clear,False
7256,Pizza Margherita,Fast Food,2024-08-08 16:35:28.977414784,Hyderabad,3,283,Clear,False
7257,Cold Coffee,Beverage,2024-08-08 17:19:17.196433036,Bangalore,4,157,Rain,False
7258,Pizza Margherita,Fast Food,2024-08-08 18:03:05.415451288,Mumbai,3,259,Clear,False
7259,Chicken Burger,Fast Food,2024-08-08 18:46:53.634469540,Chennai,3,234,Clear,False
7260,Pizza Margherita,Fast Food,2024-08-08 19:30:41.853487792,Delhi,1,176,Clear,False
7261,Chicken Burger,Fast Food,2024-08-08 20:14:30.072506044,Bangalore,2,200,Clear,False
7262,Pepperoni Pizza,Fast Food,2024-08-08 20:58:18.291524292,Delhi,2,151,Clear,False
7263,Chicken Biryani,Main Course,2024-08-08 21:42:06.510542544,Mumbai,3,362,Clear,False
7264,Chicken Burger,Fast Food,2024-08-08 22:25:54.729560796,Bangalore,3,316,Clear,False
7265,Pizza Margherita,Fast Food,2024-08-08 23:09:42.948579048,Hyderabad,3,236,Clear,False
7266,Chocolate Cake,Dessert,2024-08-08 23:53:31.167597300,Delhi,4,313,Rain,False
7267,Pasta Alfredo,Main Course,2024-08-09 00:37:19.386615552,Bangalore,1,254,Clear,False
7268,Paneer Butter Masala,Main Course,2024-08-09 01:21:07.605633804,Chennai,3,249,Clear,False
7269,Lassi,Beverage,2024-08-09 02:04:55.824652056,Hyderabad,3,242,Clear,False
7270,Pepperoni Pizza,Fast Food,2024-08-09 02:48:44.043670308,Bangalore,3,122,Clear,False
7271,Masala Dosa,Breakfast,2024-08-09 03:32:32.262688556,Hyderabad,1,144,Clear,False
7272,Masala Dosa,Breakfast,2024-08-09 04:16:20.481706808,Hyderabad,2,384,Clear,False
7273,Veg Biryani,Main Course,2024-08-09 05:00:08.700725060,Delhi,3,147,Clear,True
7274,Pepperoni Pizza,Fast Food,2024-08-09 05:43:56.919743312,Delhi,3,84,Clear,False
7275,Ice Cream,Dessert,2024-08-09 06:27:45.138761564,Chennai,2,136,Clear,True
7276,Idli,Breakfast,2024-08-09 07:11:33.357779816,Mumbai,3,78,Clear,True
7277,Masala Dosa,Breakfast,2024-08-09 07:55:21.576798068,Bangalore,3,138,Clear,False
7278,Masala Dosa,Breakfast,2024-08-09 08:39:09.795816320,Bangalore,2,153,Clear,False
7279,Masala Dosa,Breakfast,2024-08-09 09:22:58.014834568,Chennai,1,295,Clear,False
7280,Masala Dosa,Breakfast,2024-08-09 10:06:46.233852820,Delhi,1,290,Clear,False
7281,Lassi,Beverage,2024-08-09 10:50:34.452871072,Hyderabad,1,328,Clear,False
7282,Masala Dosa,Breakfast,2024-08-09 11:34:22.671889324,Delhi,1,117,Clear,False
7283,Veg Biryani,Main Course,2024-08-09 12:18:10.890907576,Hyderabad,3,243,Rain,False
7284,Chicken Biryani,Main Course,2024-08-09 13:01:59.109925828,Mumbai,3,331,Clear,False
7285,Veg Biryani,Main Course,2024-08-09 13:45:47.328944080,Delhi,1,123,Clear,False
7286,Pasta Alfredo,Main Course,2024-08-09 14:29:35.547962332,Mumbai,1,317,Clear,False
7287,Pasta Alfredo,Main Course,2024-08-09 15:13:23.766980580,Delhi,3,94,Clear,False
7288,Chicken Biryani,Main Course,2024-08-09 15:57:11.985998832,Mumbai,6,298,Rain,True
7289,Ice Cream,Dessert,2024-08-09 16:41:00.205017084,Delhi,2,135,Clear,False
7290,Lassi,Beverage,2024-08-09 17:24:48.424035336,Bangalore,3,364,Clear,False
7291,Veg Burger,Fast Food,2024-08-09 18:08:36.643053588,Mumbai,1,175,Clear,False
7292,Chicken Burger,Fast Food,2024-08-09 18:52:24.862071840,Bangalore,2,139,Clear,False
7293,Pizza Margherita,Fast Food,2024-08-09 19:36:13.081090092,Mumbai,3,359,Rain,False
7294,Chicken Biryani,Main Course,2024-08-09 20:20:01.300108344,Hyderabad,2,383,Clear,False
7295,Chicken Burger,Fast Food,2024-08-09 21:03:49.519126596,Mumbai,3,283,Clear,False
7296,Chicken Biryani,Main Course,2024-08-09 21:47:37.738144844,Delhi,4,195,Clear,True
7297,Pizza Margherita,Fast Food,2024-08-09 22:31:25.957163096,Mumbai,2,194,Clear,False
7298,Veg Burger,Fast Food,2024-08-09 23:15:14.176181348,Chennai,2,377,Clear,False
7299,Veg Biryani,Main Course,2024-08-09 23:59:02.395199600,Delhi,1,392,Clear,False
7300,Masala Dosa,Breakfast,2024-08-10 00:42:50.614217852,Hyderabad,3,205,Clear,False
7301,Ice Cream,Dessert,2024-08-10 01:26:38.833236104,Bangalore,4,156,Rain,True
7302,Chicken Biryani,Main Course,2024-08-10 02:10:27.052254356,Chennai,4,77,Clear,True
7303,Masala Dosa,Breakfast,2024-08-10 02:54:15.271272608,Chennai,4,333,Clear,False
7304,Veg Biryani,Main Course,2024-08-10 03:38:03.490290856,Delhi,4,308,Clear,True
7305,Veg Biryani,Main Course,2024-08-10 04:21:51.709309108,Mumbai,3,269,Clear,True
7306,Cold Coffee,Beverage,2024-08-10 05:05:39.928327360,Chennai,5,246,Rain,False
7307,Cold Coffee,Beverage,2024-08-10 05:49:28.147345612,Delhi,4,197,Clear,False
7308,Masala Dosa,Breakfast,2024-08-10 06:33:16.366363864,Delhi,5,109,Clear,True
7309,Masala Dosa,Breakfast,2024-08-10 07:17:04.585382116,Delhi,2,264,Clear,False
7310,Masala Dosa,Breakfast,2024-08-10 08:00:52.804400368,Bangalore,2,377,Clear,False
7311,Masala Dosa,Breakfast,2024-08-10 08:44:41.023418620,Bangalore,2,161,Clear,False
7312,Idli,Breakfast,2024-08-10 09:28:29.242436872,Chennai,4,183,Clear,False
7313,Idli,Breakfast,2024-08-10 10:12:17.461455120,Delhi,4,263,Clear,True
7314,Masala Dosa,Breakfast,2024-08-10 10:56:05.680473372,Delhi,4,333,Clear,False
7315,Idli,Breakfast,2024-08-10 11:39:53.899491624,Bangalore,3,128,Clear,False
7316,Chicken Biryani,Main Course,2024-08-10 12:23:42.118509876,Mumbai,5,193,Clear,True
7317,Veg Biryani,Main Course,2024-08-10 13:07:30.337528128,Bangalore,4,322,Rain,True
7318,Chicken Biryani,Main Course,2024-08-10 13:51:18.556546380,Chennai,3,123,Clear,False
7319,Paneer Butter Masala,Main Course,2024-08-10 14:35:06.775564632,Bangalore,3,150,Clear,False
7320,Veg Biryani,Main Course,2024-08-10 15:18:54.994582884,Delhi,3,318,Clear,False
7321,Chocolate Cake,Dessert,2024-08-10 16:02:43.213601132,Mumbai,4,201,Clear,False
7322,Lassi,Beverage,2024-08-10 16:46:31.432619384,Mumbai,5,120,Clear,True
7323,Chicken Burger,Fast Food,2024-08-10 17:30:19.651637636,Mumbai,4,326,Clear,True
7324,Pepperoni Pizza,Fast Food,2024-08-10 18:14:07.870655888,Chennai,2,286,Clear,False
7325,Chicken Burger,Fast Food,2024-08-10 18:57:56.089674140,Hyderabad,2,284,Clear,False
7326,Pizza Margherita,Fast Food,2024-08-10 19:41:44.308692392,Mumbai,4,150,Clear,True
7327,Chicken Burger,Fast Food,2024-08-10 20:25:32.527710644,Mumbai,2,142,Clear,False
7328,Veg Burger,Fast Food,2024-08-10 21:09:20.746728896,Bangalore,5,198,Clear,True
7329,Chicken Biryani,Main Course,2024-08-10 21:53:08.965747144,Bangalore,3,311,Clear,True
7330,Pizza Margherita,Fast Food,2024-08-10 22:36:57.184765396,Hyderabad,2,161,Clear,False
7331,Paneer Butter Masala,Main Course,2024-08-10 23:20:45.403783648,Delhi,3,303,Clear,False
7332,Lassi,Beverage,2024-08-11 00:04:33.622801900,Delhi,3,261,Clear,True
7333,Lassi,Beverage,2024-08-11 00:48:21.841820152,Mumbai,4,159,Clear,True
7334,Paneer Butter Masala,Main Course,2024-08-11 01:32:10.060838404,Bangalore,4,215,Clear,True
7335,Paneer Butter Masala,Main Course,2024-08-11 02:15:58.279856656,Delhi,3,170,Rain,False
7336,Masala Dosa,Breakfast,2024-08-11 02:59:46.498874908,Chennai,3,121,Clear,True
7337,Paneer Butter Masala,Main Course,2024-08-11 03:43:34.717893160,Chennai,4,335,Clear,False
7338,Cold Coffee,Beverage,2024-08-11 04:27:22.936911408,Delhi,4,273,Clear,False
7339,Pepperoni Pizza,Fast Food,2024-08-11 05:11:11.155929660,Bangalore,5,137,Clear,True
7340,Masala Dosa,Breakfast,2024-08-11 05:54:59.374947912,Chennai,3,203,Clear,False
7341,Ice Cream,Dessert,2024-08-11 06:38:47.593966164,Chennai,5,327,Clear,True
7342,Idli,Breakfast,2024-08-11 07:22:35.812984416,Mumbai,3,124,Clear,False
7343,Idli,Breakfast,2024-08-11 08:06:24.032002668,Bangalore,4,215,Clear,False
7344,Masala Dosa,Breakfast,2024-08-11 08:50:12.251020920,Mumbai,3,216,Clear,True
7345,Masala Dosa,Breakfast,2024-08-11 09:34:00.470039172,Hyderabad,4,90,Rain,False
7346,Masala Dosa,Breakfast,2024-08-11 10:17:48.689057420,Delhi,5,136,Rain,True
7347,Masala Dosa,Breakfast,2024-08-11 11:01:36.908075672,Hyderabad,4,107,Clear,False
7348,Masala Dosa,Breakfast,2024-08-11 11:45:25.127093924,Bangalore,4,70,Clear,True
7349,Paneer Butter Masala,Main Course,2024-08-11 12:29:13.346112176,Bangalore,3,330,Clear,True
7350,Veg Biryani,Main Course,2024-08-11 13:13:01.565130428,Bangalore,3,333,Clear,False
7351,Pasta Alfredo,Main Course,2024-08-11 13:56:49.784148680,Bangalore,2,155,Clear,False
7352,Veg Biryani,Main Course,2024-08-11 14:40:38.003166932,Chennai,3,124,Clear,False
7353,Chicken Biryani,Main Course,2024-08-11 15:24:26.222185184,Mumbai,4,211,Clear,False
7354,Veg Biryani,Main Course,2024-08-11 16:08:14.441203432,Chennai,3,191,Rain,False
7355,Chocolate Cake,Dessert,2024-08-11 16:52:02.660221684,Hyderabad,2,344,Clear,False
7356,Ice Cream,Dessert,2024-08-11 17:35:50.879239936,Chennai,2,107,Clear,False
7357,Chicken Biryani,Main Course,2024-08-11 18:19:39.098258188,Chennai,4,236,Clear,False
